,id,name,img,grade,lat,lng,phoneNumber,address,naver_map_url,address2
26,26,발리짐 노원역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220713_152%2F1657702964091Tx3PH_JPEG%2FKakaoTalk_20220404_153937871_06_%25281%2529.jpg,4.97,37.6557918268818,127.062277905261,,"서울특별시 노원구 상계로 64, 화랑빌딩 가동 6층 1,2호 (상계동)",1132023311,"서울 노원구 상계로 64 화랑빌딩 6층(다이소, 서가앤쿡, 1943, 롯데리아)"
27,27,아폴로휘트니스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211217_286%2F1639744302755mtd6W_JPEG%2FKakaoTalk_20211212_093008243_05_%25281%2529.jpg,,37.6391097783726,127.064915087375,975-6500,"서울특별시 노원구 섬밭로 258, 건영옴니백화점 지하2층 (중계동)",1064765861,서울 노원구 섬밭로 258 지하2층
28,28,수호 바디짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190710_104%2F156274830949444tJb_JPEG%2F-9M_qqW_Ui2iwpyDM4uujE6V.jpeg.jpg,5.0,37.6784299007712,127.05337607997,02-933-9688,"서울특별시 노원구 동일로243길 29, 상가동 2층 (상계동)",1626884748,서울 노원구 동일로243길 29 2층
29,29,재미짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210516_225%2F1621135054902U0InT_JPEG%2FZI3f4szXyzUCujJZuUwSdO0r.jpg,4.96,37.6532426426892,127.061312429354,02-930-9191,"서울특별시 노원구 동일로 1396, 중원빌딩 9층 (상계동)",1048501704,서울 노원구 동일로 1396 중원빌딩 9층
30,30,핏구공피티스튜디오&소정필라테스,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211014_297%2F1634204213731adyNo_JPEG%2Fs7CssgWQ5rMsoN8ytJPhd0Cy.jpg,4.58,37.6612007792689,127.060550004743,,"서울특별시 노원구 노원로 526, 평화빌딩 2층 201호 (상계동)",1670207710,서울 노원구 노원로 526 2층 짐구공피티스튜디오&소정필라테스
31,31,베네핏,,5.0,37.6653647809563,127.057246351895,,"서울특별시 노원구 동일로 1533, 백산빌딩 4층 402호 (상계동)",1581200562,서울 노원구 동일로 1533 백산빌딩 4층 402호
32,32,커스텀핏,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200804_192%2F1596469294001hfeO2_JPEG%2F3g0MBhbuOy7Y_yIc5ALsZr8x.jpeg.jpg,4.91,37.6663907694807,127.056973759982,,"서울특별시 노원구 동일로 1545, 현대골드씨티 5층 503호 (상계동)",1338120897,"서울 노원구 동일로 1545 , 503호"
33,33,피트니스위 광운대역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210205_75%2F16125159169917lj92_JPEG%2Fb5_og_BH1KRMuPLtqSI20YG4.jpg,4.63,37.6232887783185,127.060950596501,02-943-2600,"서울특별시 노원구 석계로 102, 주원21빌딩 7층 (월계동)",875331553,"서울 노원구 석계로 102 6층, 7층"
34,34,피트니스 뭅,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210713_9%2F16261039011985N6Q0_PNG%2F6w-9XHWmlUgS_ZraxFyNdf1T.png,5.0,37.6506100117206,127.061234228831,,"서울특별시 노원구 동일로 1365, 랑은빌딩 5층 502호 (상계동)",1370174076,서울 노원구 동일로 1365 5층
35,35,LJ PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220218_147%2F1645184856241qaOcw_JPEG%2F%25B4%25D9%25BF%25EE%25B7%25CE%25B5%25E5_%25281%2529.jpg,,37.6272728678546,127.078327140426,,"서울특별시 노원구 공릉로 199, 유성빌딩 4층 401호 (공릉동)",1732284519,서울 노원구 공릉로 199 401호
36,36,크로스핏 Dragon,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210307_197%2F1615092397055D4XSG_JPEG%2F3Jog4PZJu626_ZzJ392c1i48.jpg,,37.6261419906738,127.073066569824,02-6439-7891,"서울특별시 노원구 동일로 1078, 대경상운 지하1층 (공릉동)",1051029834,서울 노원구 동일로 1078 지하1층
37,37,하디핏,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201031_159%2F1604140326859V3vP2_JPEG%2FmBoDmMx6UdFuPwkge613wZAG.jpg,5.0,37.6145985647647,127.063357022491,02-941-8610,"서울특별시 노원구 화랑로43길 2-4, 신궁전빌딩 2층 (월계동)",1268736836,서울 노원구 화랑로43길 2-4 2층
38,38,윤스피티,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210531_13%2F1622459603025yA8EB_JPEG%2FaPFQvpjNRegA5ViPP9juLTN7.jpg,,37.631291044077,127.057963036016,,"서울특별시 노원구 초안산로2라길 27, 2층 (월계동)",1922600514,서울 노원구 초안산로2라길 27 2층
39,39,프리원핏,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201226_140%2F1608967910500ze5vu_JPEG%2FaSoIYzXMghT_Z4sLqAQUks_3.jpg,4.88,37.6221779730756,127.076672519104,,서울특별시 노원구 동일로178길 39-30 (공릉동),1370646222,서울 노원구 동일로178길 39-30 지하 1층
40,40,카인드짐휘트니스&스쿼시,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220414_82%2F1649926299654HrXzL_JPEG%2F001.jpg,,37.6282542576144,127.071009933961,,"서울특별시 노원구 동일로 1101, B1호 (공릉동)",1182567643,서울 노원구 동일로 1101 B1 헬스장
41,41,에이플랜짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220121_150%2F1642699065195MTivh_JPEG%2Faplangym%25B4%25BA%25B7%25CE%25B0%25ED2.jpg,5.0,37.659577527186,127.075612445638,029513838,"서울특별시 노원구 덕릉로 694, 3층 (중계동)",1415516777,서울 노원구 덕릉로 694 청우빌딩 3층 에이플랜짐
42,42,메이크짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211231_202%2F1640931035534I5ds7_JPEG%2FJUNE0052.jpg,4.32,37.6756696167505,127.055042131693,,"서울특별시 노원구 동일로 1649, 윤일빌딩 3층 (상계동)",1231130096,서울 노원구 동일로 1649 2층 메이크짐
43,43,인헬서짐 월계역점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220131_2%2F1643607726470XhP8B_JPEG%2FKakaoTalk_20220131_143702647_07.jpg,,37.6293379527681,127.058011477996,,"서울특별시 노원구 월계로 338, 상가A동 3, 4층 (월계동, 월계역신도브래뉴)",1619670887,"서울 노원구 월계로 338 상가 A동 3층, 4층"
44,44,엔비짐PT,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220203_251%2F1643859099168GvvxH_JPEG%2FKakaoTalk_20220128_165011602_05.jpg,,37.6210705907216,127.058914293731,02-909-0250,"서울특별시 노원구 광운로 39, 3층 (월계동)",1230434713,서울 노원구 광운로 39 3층
45,45,피트니스더원 하계,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210914_157%2F1631593478127v8iFT_JPEG%2FwlhpBNtfh6sM7WZNXirMKSQw.jpg,,37.6394713236205,127.073402755279,02-971-0999,"서울특별시 노원구 노원로 247, 서울온천 지하4층 (하계동)",1341079302,서울 노원구 노원로 247 B2~B6층
46,46,포미짐,,,37.6252765854844,127.080022646504,02-978-4242,"서울특별시 노원구 공릉로 172, 반야빌딩 5층 (공릉동)",1996116358,서울 노원구 공릉로 172 반야빌딩 5층
47,47,조아Gym,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220529_60%2F16538186437540praz_JPEG%2F1653817422879.jpg,,37.6634551388218,127.076221032178,,"서울특별시 노원구 덕릉로 738, 정진145빌딩 2층 (상계동)",1748054991,서울 노원구 덕릉로 738 2층 조아짐
48,48,크로스핏 타키온,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220707_111%2F1657200291497dhEna_JPEG%2FKakaoTalk_20220630_171519621_%25281%2529.jpg,,37.6208960385089,127.058795672972,,"서울특별시 노원구 광운로 37-1, 태경빌딩 지층 (월계동)",1484852211,서울 노원구 광운로 37-1 지하 1층
49,49,피트니스키 FITNESSKI,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220629_144%2F1656471575813ltMJV_PNG%2F%25B3%25EB%25BD%25C2%25B9%25CE%25B4%25D4_%25C7%25C7%25C6%25AE%25B4%25CF%25BD%25BA%25BD%25BA%25C5%25B0_%25B7%25CE%25B0%25ED-%25B3%25B2%25BB%25F6_%25BF%25F6%25C5%25CD%25B8%25B6%25C5%25A9.png,,37.665825320681,127.066593688408,,"서울특별시 노원구 한글비석로52길 30, 지층 (상계동)",1642472826,서울 노원구 한글비석로52길 30 지층
50,50,빌리핏 PT 스튜디오,,,37.6196132389484,127.077885277951,,"서울특별시 노원구 공릉로 105, 성종빌딩 2층 1호 (공릉동)",1104811643,"서울 노원구 공릉로 105 201호(공릉동, 장원빌딩)"
