company_id,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,05:00,24:00,05:00,24:00,05:00,24:00,05:00,24:00,05:00,24:00,05:00,24:00,,
4,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,10:00,19:00,10:00,19:00
5,,,,,,,,,,,,,,
6,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,20:00,09:00,18:00
7,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,08:00,20:00,10:00,19:00
8,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,10:00,20:00,10:00,16:00
9,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,09:00,21:00,09:00,21:00
10,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,10:00,19:00,10:00,18:00
11,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,18:00,09:00,18:00
12,,,,,,,,,,,,,,
13,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,20:00,09:00,18:00
14,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,13:00,,
15,,,,,,,,,,,,,,
16,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00
17,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,21:00,10:00,18:00
18,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,08:00,24:00,,,,
19,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,,,,
20,06:00,23:30,06:00,23:30,06:00,23:30,06:00,23:30,06:00,23:30,07:00,20:00,,
21,,,,,,,,,,,,,00:00,24:00
22,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,10:00,16:00,,
23,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,13:00,,
24,,,,,,,,,,,,,10:00,21:00
25,,,,,,,,,,,,,,
26,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,10:00,20:00,10:00,20:00
27,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00,10:00,21:00
28,,,,,,,,,,,,,,
29,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,23:00,10:00,18:00
30,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,09:00,17:00,,
31,,,,,,,,,,,,,,
