company_id,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close
85,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,09:00,17:00,,
86,,,,,,,,,,,,,,
87,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,18:00,,
88,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,09:00,12:00,,
89,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,
92,,,,,,,,,,,,,06:00,22:00
93,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,10:00,15:00,,
94,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,09:00,21:00,,
95,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,10:00,18:00,10:00,18:00
96,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,18:00,,
97,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,08:00,22:00,,
98,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,10:00,21:00,10:00,21:00
99,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,11:00,16:00,,
100,06:30,23:30,06:30,23:30,06:30,23:30,06:30,23:30,06:30,23:30,10:00,19:00,10:00,19:00
101,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,09:00,14:00,,
102,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,20:00,10:00,20:00
103,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,10:00,17:00,,
104,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,11:00,22:00,10:00,14:00,,
105,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,19:00,09:00,19:00
106,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,21:00,10:00,18:00
107,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,10:00,15:00,,
108,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,,,
109,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,11:00,17:00,,
