company_id,mon_open,mon_close,tue_open,tue_close,wed_open,wed_close,thu_open,thu_close,fri_open,fri_close,sat_open,sat_close,sun_open,sun_close
33,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,10:00,15:00,10:00,15:00
34,,,,,,,,,,,,,,
35,06:00,23:30,06:00,23:30,06:00,23:30,06:00,23:30,06:00,23:30,09:00,18:00,,
36,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,09:00,18:00,09:00,18:00
37,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,10:00,22:00,10:00,22:00
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,07:00,19:00,,
41,06:30,23:00,06:30,23:00,06:30,23:00,06:30,23:00,06:30,23:00,11:00,12:30,,
42,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,10:00,17:00,,
43,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,17:00,,
44,06:30,24:00,06:30,24:00,06:30,24:00,06:30,24:00,06:30,24:00,10:00,15:30,,
45,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,09:00,22:00,,
46,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,16:00,,
47,08:00,23:30,08:00,23:30,08:00,23:30,08:00,23:30,08:00,23:30,09:00,18:00,09:00,18:00
48,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,08:00,18:00,,
49,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,08:00,16:00,08:00,16:00
50,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,18:00,,
51,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,17:00,,
52,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,11:00,19:00,,
53,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,18:00,,
54,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,06:00,22:00,,,,
55,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,08:00,20:00,,
56,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,,
57,,,,,,,,,,,,,06:00,24:00
58,08:00,23:50,08:00,23:50,08:00,23:50,08:00,23:50,08:00,23:50,09:00,20:00,,
59,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,18:00,,
60,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,,,,
61,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,18:00,08:00,18:00
62,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,10:00,22:00,,,,
63,06:30,23:00,06:30,23:00,06:30,23:00,06:30,23:00,06:30,23:00,10:00,18:00,10:00,18:00
64,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,21:00,09:00,21:00
65,,,,,,,,,,,,,06:00,23:50
66,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,09:00,18:00,,
67,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,10:00,16:00,,
68,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,20:00,10:00,14:00,,
69,06:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,22:00,10:00,22:00
70,,,,,,,,,,,,,,
71,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,18:00,,
72,,,,,,,,,,,,,,
73,,,,,,,,,,,,,06:00,23:00
74,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,
76,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,12:00,22:00,10:00,18:00,,
77,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,11:00,18:00,,
78,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,
80,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,08:00,22:00,,
81,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,09:00,15:00,,
82,,,,,,,,,,,,,,
83,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,09:00,18:00,,
84,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,14:00,,
85,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,10:00,19:00,10:00,19:00
86,,,,,,,,,,,,,,
87,06:30,23:30,06:30,23:30,06:30,23:30,06:30,23:30,06:30,23:30,10:00,18:00,,
88,,,,,,,,,,,,,,
89,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,09:00,15:00,,
90,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,08:00,18:00,,
91,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,10:00,15:00,,
92,,,,,,,,,,,,,00:00,24:00
93,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,10:00,17:00,,
94,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,,,,
95,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,,
96,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,,,,
97,,,,,,,,,,,,,,
98,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,09:00,16:00,,
99,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,10:00,17:00,,
100,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,09:00,18:00,09:00,18:00
101,06:00,21:50,06:00,21:50,06:00,21:50,06:00,21:50,06:00,21:50,12:00,19:50,12:00,15:50
102,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,06:00,23:00,09:00,15:00,,
103,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,23:00,10:00,18:00,10:00,18:00
104,06:30,24:00,00:00,24:00,00:00,24:00,00:00,24:00,00:00,24:00,10:00,19:00,10:00,19:00
105,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,23:00,09:00,16:00,,
106,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,10:00,18:00,,
107,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,16:00,07:00,20:00
108,,,,,,,,,,,,,09:00,22:00
109,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,07:00,13:00,,
110,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,08:00,22:00,10:00,18:00,,
111,,,,,,,,,,,,,05:00,새벽 02:00
112,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,07:00,22:00,10:00,16:00,,
113,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,07:00,23:00,10:00,15:00,,
114,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,06:00,24:00,09:00,18:00,09:00,18:00
115,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,08:00,23:00,12:00,18:00,12:00,18:00
116,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,22:00,09:00,11:00,09:00,11:00
117,06:30,23:00,06:30,23:00,06:30,23:00,06:30,23:00,06:30,23:00,10:00,18:00,,
