id,name,img,grade,lat,lng,phoneNumber,address
18,긍정체육관,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200914_117%2F1600055741763QtXux_PNG%2Flk31s-lTRJ3IP2YSmVgBZx9c.png,,37.57097822274755,127.01854373612623,,"서울특별시 중구 청계천로 400, 상가동 2층 2089호 (황학동, 롯데캐슬베네치아)"
19,크로스핏 삼손,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211001_25%2F16330814906838cEkL_JPEG%2Ft8WXpcqKR8D105zIGOTRcKww.jpeg.jpg,,37.5670686140244,126.98651813526692,,"서울특별시 중구 수표로 65, 강남빌딩 지하층 (수표동)"
20,슈브 핏,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210428_253%2F1619589003805iXKAk_JPEG%2FTfMKz0Kg7OlssxkfClPMhlZt.jpeg.jpg,,37.54901357324881,127.0063903966272,,"서울특별시 중구 다산로 32, 상가2동 4층 439호 (신당동, 남산타운)"
21,스윗짐,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210627_98%2F1624805906666FtnsJ_JPEG%2FSIX_tSe0odSVbSG7HBSuMIoB.jpg,,37.56516275311444,127.01924511755573,,"서울특별시 중구 퇴계로 456, 3층 (신당동)"
22,조인성 퍼스널트레이닝 No.3,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210203_180%2F1612344139262ahSbW_JPEG%2Fimage.jpg,,37.565679925319685,127.02044959384052,02-924-5111,서울특별시 중구 난계로 159 (황학동)
23,피트니스 1987,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220720_20%2F1658321587196AKa3a_JPEG%2F1401428047189.jpeg,,,,,"서울특별시 중구 동호로7길 14, 201호 (신당동, 약수역 더시티)"
24,헬스보이짐&필라걸 을지로점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220711_128%2F1657527184732FQgeL_JPEG%2FKakaoTalk_20220624_184508607_14.jpg,,37.56434614210716,126.98803434608072,,서울특별시 중구 마른내로 28 (초동)
25,롱투짐,,,37.556590587532845,126.97740405241773,,"서울특별시 중구 퇴계로8길 70, 3층 (회현동1가)"
26,스포니스 약수점,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220531_34%2F1653989069274E0YIH_JPEG%2FKakaoTalk_20220531_181641913.jpg,,37.55410756941552,127.00885790677856,,"서울특별시 중구 동호로10길 6, 301호 (신당동)"
27,델피 운동센터,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220722_152%2F1658460792136zuAkY_JPEG%2FKakaoTalk_20220719_161935960_01.jpg,,37.55610945096569,127.00824460012971,,"서울특별시 중구 다산로 137, 다산빌딩 5층 (신당동)"
