company_id,review0,review1,review2,review3,review4,review5,review6,review7,review8,review9
10,좋아요,운동하고싶은 분위기에요.ㅎㅎ 여자선생님이 잘가르쳐주셔서 만족하고 다니고 있습니다. 가격이 조금 비싼거빼거는 만족입니다:),좋은 환경에서 친절한 선생님과 함께 잘 운동했습니다~,좋아요 굳,,,,,,
11,"몬스터짐 김천호 선생님 강력 추천합니다!!! 헬스 초급자, 중급자, 상급자, 선수 모든 분들을 포용할 수 있는 지식과 운동 구력에서 나오는 티칭 능력 그리고 인성 모두 최고라고 생각합니다. 레슨이 종료되었을 때 혼자 나아갈 수 있는 방향을 매 수업마다 알려주시고 부
상 없이 운동할 수 있도록 친절하게 설명해 주십니다. 정말?? 말뿐이겠지라고 생각하신다면 부담 없이 상담 먼저 받아보시고 생각해 보셔도 늦지 않을 겁니다 헬스의 정석 김천호 선생님 다시 한번 강력 추천합니다!!! P.S 1년 동안 꾸준히 김천호 선생님께 레
슨받고 있는 회원입니다","샤워실 개인부스로 이용할수 있게 되어있고 깔끔합니다. 다른 헬스장처럼 지하가 아니라 1층이라 더 쾌적해요. 
헬스장에 운동 열심히 하는 사람이 많아서 동기부여가 됩니다^^","센터가 청결하고 시설이 좋아요. 최근에 새로 바꾼 기구들이 있는것 같아요.
김지희 트레이너에게 피티 받고 있어요. 친절하고 잘 설명해 주십니다.","쾌적하고 근무하시는 모든 분들 친절하십니다. 회원님들의 수행능력과 몸의 변화를 통해서 진심으로 보람을 느끼는 ""김천호 선생님"".. 선생님의 워크에틱에 감명받아 1년 넘게 배우고 있어요. 늘 최선을 다해 수업을 준비해 주셔서 감사합니다. 강추👍 더불어 시설관리도
 최고입니다",주변 헬스장 찾다가 등록하였습니다. 합리적 가격과 1층위치 쾌적함. 주차 3시간 무료. 모두 만족합니다.,웨이트하시는 분들에게는 최적의 운동장소입니다👍,너무친절하고 좋아요시설도,훌륭하고 쾌적합니다! 빠이팅~!!!,"스트레칭 공간도 따로 마련되어있고 샤워실도 개인부스여서 좋아요 
김천호 쌤 운동도 하나하나 너무 잘 알려주셔서 좋아요 ^^",굿
12,,,,,,,,,,
13,"시도하다 덕분에 건강한 몸, 건강한 정신, 건강한 사람들을 만날 수 있었습니다. 계속 유지하게 되는 마법의 운동 스킬의 선생님과 대표님까지! 더할나위 없는 곳입니다. 고민하신다면 바로 고고 하시는게 시간 낭비를 덜 할 수 있습니다!!","체력도 기르고 다이어트도 하려고 운동을 시작했는데 여기 시설도 너무 깨끗하고 무엇보다 선생님들이 진짜 친절하셔서 넘 좋아요! 상담도 자세히 해주시고 운동 알려주실 때는 운동에 무지한 제가 이해할 수 있도록 설명해주셔서 너무 좋아요! 직업, 체질, 식습관 사소한것
들을 신경써주시고 맞춰 주셔서 진짜 만족 대 만족입니다~ 운동 시작하기에 너무 좋은 곳입니다 ❤️",스스로 운동 잘한다고 생각한 적이 한번도 없었는데 보희선생님의 응원에 진짜 운동하는걸 두려워하지 않게 된 거 같아요! 코로나로 찐 살 다 뺐고 추가감량은 하지 못했지만 살빼는게 목표가 아니어서 만족스러워요. 사실 식이조절도 거의 안해서 운동만으로 이런 효과가 난거라 뿌듯하고 좋습니다. 유산소 조금만 더 열심히 선생님이 시키는만큼 했으면 더 뺐을텐데ㅋㅋㅋ근육이 막 드러나지 않더라도 부쩍 늘어난 생활근육을 느낄 수 있어요. 숨차거나 기운없는 것도 줄고요. 코로나시국에 휴가비로 시도하다피티 받은게 제일 잘한거 같아요. 진짜 운.알.못.에게 강력 추천합니다.,10회 pt했는데 보희쌤 엄청 꼼꼼히 잘 봐주시고 덕분에 자세교정 많이 됐어요! 유산소하면서 넷플도 보고 디즈니 플러스도 볼 수 있어서 즐겁게 할 수 있었어요!! 운동이 재밌게 느껴졌습니다,"일년 반 전 쯤 처음으로 피티를 시작했어요. 운동을 어떻게 해야하는지도 몰랐는데 일주일에 두 번씩 꾸준히 운동을 가르쳐주신 쌤 덕분에 이제는 혼자 운동할 수 있을 정도까지 성장했어요! 처음 운동시작하시는 분들은 저처럼 시작하기 전에 고민이 많을 것 같아요. 저는 
3개월은 일주일에 두 번씩 꾸준히 하고 나서야 몸이 변해가는 것이 느껴졌고 그 이후부터는 운동하는게 재미있어져서 더 꾸준히 운동했습니다. 혹시나 이 리뷰를 보고 누군가 운동을 시작한신다면 적어도 3개월은 그냥 눈 딱 감고 해보라고 권장하고 싶어요ㅋㅋ 여성전용 
헬스장이라 운동 기구들도 대체로 여자가 운동하기 좋은 사이즈에 맞추어져있고 머리끈과 빌려갈 수 있는 우산이 있다는 것을 보면 회원들을 얼마나 생각하고 배려하는지 알 수 있는 헬스장입니다!",헬스 처음 하보는데 지금 몸 상태에 맞춰서 차근차근 진행해주셔서 너무 좋아요. 운동 가는 날이 기대됩니다! 식단도 꼼꼼히 계획 세워주세오ㅎㅎ,꼼꼼하고 친절한 선생님 덕분에 1년반동안 꾸준히 즐겁게 운동하고 있습니다:) 샤워부스도 1인이 사용할 수 있도록 설치되어있고 시설도 깔끔해서 요즘같은 시국에도 걱정없이 운동할 수 있어요! 다이어트 뿐 아니라 건강한 몸 만들고 싶은 모든분들께 강추⭐️합니다..❤️,"예기치 못한 질환으로 체력이 약해질대로 약해진 상태에서 지난 10월 무작정 상담부터 받았는데, 정말 작년에 가장 잘한 일이었어요. 40대의 체력은 약하고 비만인 제 상태에 맞게 자세를 교정하고 체력을 서서히 올릴 수 있는 PT 프로그램으로 수업해주셔서, 지
금은 예전 체력을 회복했고 운동을 즐기게 되었습니다. 처음엔 코로나 상황 때문에 운동을 시작해도 될지 망설였는데, 센터가 개인 수업 공간이라 매우 한적하고 쾌적해서 지금은 전혀 걱정없이 다니고 있네요. 여성 전용인 점도 마음 편히 운동할 수 있어서 정말 좋은 점
이에요. 특히 선생님들도 정말 친절하셔서(특히 이종운 선생님 최고! ^^) 운동 다녀오는 날은 몸도 마음도 모두 힐링되는 기분입니다. 더 빨리 시작하지 못한 것이 후회되네요.",작년 3월에 운동 시작하기 위해서 여기저기 알아보다가 시도하다에서 상담받고 등록 후 현재까지 다니고 있어요! 처음에 제가 이렇게까지 열심히 다닐 줄 몰랐는데 정말 운동이 습관이 되도록 많은 도움 주셨어요. 처음에 체중 감량을 위해 시작했지만 정말 아무것도 몰랐는데 식단 조절부터 매일매일 컨디션에 따라 다른 운동 추천까지 꾸준하고 잔잔하게 도와주셔서 살도 건강하게 뺀 느낌이에요! 몸에 작은 변화가 생겨서 말씀드려도 엄청 자세하게 물어봐 주시고 피드백 해주시고 같이 원인을 찾으면서 제 몸에 엄청 신경 써주시는 느낌이 들어서 좋습니다. 자세 교정도 많이 되었고 제가 몰랐던 제 몸의 특징까지 짚어주시고 같이 고쳐나가는 과정 덕분에 운동이 더욱 재미있게 느껴지는 것 같아요. 유산소도 다양한 기구들이 있어서 재밌어요!,"앉아있는 시간이 길다보니 어깨랑 등, 골반이 많이 틀어지고 체중도 늘어나서 상담받을 때 이러한 점에 대한 체형교정과 다이어트가 같이 진행되었으면 좋겠다고 말씀드렸던 것 같아요:) 상담 받을 때도 그렇고 수업 진행하면서도 체형교정, 체력증진, 지속적인 자가관리가 
가능할 수 있도록 친절하고 상세하게 알려주십니다..! 특히 자세가 틀어진 이유와 함께 앞으로의 운동방향, 현 상태에 대한 피드백을 전문적으로 알려주셔서 너무 좋았어요ㅎㅎ 이러한 수업과 함께 식단관리도 맞춤형으로 진행해주셔서 건강하게 운동할 수 있는 듯 합니다. 서
서히 변화가 느껴져서 스스로 뿌듯하기도 하네요ㅋㅋㅋ PT는 처음 받아보는 터라 걱정도 많았는데 너무 만족하면서 다니고 있습니다. 건강한 관리를 알아보시는 분들께 정말 추천드려요!"
14,,,,,,,,,,
15,,,,,,,,,,
16,"크로스핏 체험 이후 어느덧 5개월째 다니고 있어요. 코치진 ⭐️⭐️⭐️⭐️⭐️ / 위치 ⭐️⭐️⭐️⭐️⭐️ / 분위기 ⭐️⭐️⭐️⭐️⭐️ / 시설 ⭐️⭐️⭐️⭐️⭐️ 운동을 좋아했는데, 런광화문 덕분에 더 좋아하게 되었어요. 운동 초보자를 포함하여 많은 분들께 추천드려요.","퇴근하고 운동오는게 기다려집니다! 업무 스트레스는 RUN에서 다 해소하고 와요~ Push Press를 배웠는데 코치님께서 꼼꼼하게 자세를 봐주셨습니다. 그리고 와드에 필요한 준비운동을 통해 근육 활성화를 잘 시켜주십니다. 다원코치님의 빠이팅 넘치는 에너지가 느껴져서 정말 좋았고, 특히 선곡이 최고입니다!! 관심있는 분들은 체험 꼭 해보세요:)","여럿이 으샤으샤하면서 운동하는 분위기라 시간이 빨리 갑니다. 지루하지 않게 운동할 수 있어서 좋습니다. 5월에 계속 회식, 워크숍 등의 행사가 잡혀있어서 엄청 쳐묵쳐묵 했는데... 주3회 크로스핏 갔더니... 체지방이 빠져있었어요ㅠ 식단관리까지 하면 다이어트 효과 제대로 날 것 같습니다. 저는 그냥 이번 생은 잘 먹고 운동하는, 근육돼지로 살기로 했습니다만 ㅎㅎㅎ","토요일 재활운동 수업 만족도 최상! 양쪽 쇄골이 올라가 있었는데, 이번주 등 운동 위주로 하는 수업 끝나고 일자로 펴지는 효과 있었어요. 잠자는 자세 때문에 하루만에 다시 올라가긴 했지만 아무튼 평소 잘 쓰지 않던 근육들을 자극해 밸런스를 찾는데 포커스가 맞춰져 있어서 좋습니다.","작년 추석 쯤 시작해서 139회차인 회원입니다! 코치님, 스태프, 회원들 모두 좋고 함께 운동을 재밌게 할 수 있습니다. 운동 좋아하는 사람들끼리 운동 얘기하고 추가 운동하고 하는 것도 즐거워요. 매일 바뀌는 와드 수행하는 것도 재밌고 그 외에 재활, 왕초보레슨
등 특정 테마 수업도 알차고 좋습니다. 아직 못 하는 동작들도 넘 많지만 노력 중입니다ㅎㅎ. 잘 먹고 운동만 해도 근육 잘 붙고 지방 잘 빠집니다! 몸 만드려고 운동하는 건 아니지만 건강해진 증거 같아서 뿌듯하네요. 운동을 좋아하게 됩니다. 라는 메인 카피가 좋아
요 ㅋㅋㅋ중독적인 런으로 오세요 :)","크로스핏 처음인데 넘 즐거웠어요!!! 다 같이 파이팅 하는 분위기에 할 수 있는 정도로 갯수나 강도 조절도 해주시고 누구든 와서 한시간 씬나게 할 수 있는 곳 같아요 개인적으로 혼자 운동 할때는 루즈해지는 타임이 있어서 시간만 가기도 하는데 여긴 웜업부터 본 운동
까지 한시간 안에 타이트하게 끝나니 시간 대비 운동 효과나 집중도가 좋더라고요 등 근육통이 아주 묵직해서 기분 좋아요 번외로 주차장에서 올라가서 어디쪽인지 몰라 두리번 거리고 있었는데 음식점에서 일하시는 분들이 운동?! 런?? 왼쪽!!! 해주셔서 바로 찾았어
요 많이들 기웃 거리나봐요 어딜 기준으로 잡아야 할지 모르겠지만 여튼 가장 끝 쪽에 있습니다! ㅎㅎ",출근하기 싫은 사람 '런광화문'으로 모여라모여라~~ 운동하러 오는 김에 출근하게 되는 기분을 느낄 수 있습니당! 코치님들도 개인의 수준에 맞게 코칭해주시기 때문에 무섭거나 다치지 않아여!! 샤워실도 깔끔하고 수건도 뽀송뽀송해서 운동하고 상쾌하게 씻기 참 좋아서 더 좋다!!,"런공덕 가기 어려운 날은 회사에서 가까운 런광화문에 가서 운동하니까 너무 좋아요 ~ 하나의 멤버쉽으로 여러 지점을 다닐 수 있다는 건 엄청난 메리트라고 생각합니다! 코치님이 각 센터에서 요일 나누어 가르쳐 주시므로 체계적이고 연속성 있는 수업을 받을 수 있어 참 
좋습니다 .. 추천합니다 !!",일주일에 최소 3~4일은 나갑니다. 운동 시작하고 뱃살이 사라졌습니다. 코치님들이 매일매일 운동자세를 알려주시고 체계적으로 훈련할 수 있습니다!!,"10회차 진행중입니다. 운동이 재미있어진다는 슬로건은 사실이었습니다. 헬스 경험 전무, 축구 농구 볼링 같은 스포츠 말고는 처음인데 진짜 너무너무 좋아서 매일갑니다 ! 런최고에요"
17,"헬스장 치고는 작아요. 처음 들어가면 오잉?? 하고 놀랄 정도로 작아요. 하지만 작은 공간을 십분 활용해 꼭 필요한 기구와 다양한 소도구들을 구비하고 있어요. 1:1PT는 상담을 통해 개인의 목표를 설정하고, 그 목표에 부합하는 체계적인 맞춤형 프로그램으로 진행됩니다. 운동 중에는 손나영코치님의 자세하고 친절한 설명과 함께 정확한 자세 교정덕분에 부상없이 운동하고 있고, 운동 시간이 아닐 때에도 1:1채팅을 통해 식단과 습관 관리를 해주시며 동기부여까지 해주시니 꾸준히 운동할 수 있는 것 같아요. 전에 나쁜 자세로 무리하게 운동하다가 허리부상으로 정형외과 다니며 한동안 고생한 적이 있는터라 안전하고 체계적인 1:1PT 너무 만족하며 운동하고 있어요. 손나영코치님 화이팅!!!",다니엘 코치님~ 넘 친절하시고 잘 가르쳐주세요~ 체력이 너무 바닥이라 피티 시작하게 되었는데 확실히 근육량도 늘어나고 피곤함도 덜한 것 같습니다~! 다른 코치님들도 항상 친절하게 챙겨주셔서 감사하네요~ 계속 열심히 해보려고요~!,손나영쌤과 함께하는 네번째 등록이자 첫번째 1대1 등록입니당! 다음달이면 운동을 시작한지 1년이 되네요 처음 등록했을 때는 이렇게 오래 운동을 할줄 몰랐는데 이제는 생활이 되었네용:) 꾸준히 2대1로 하다가 같이하는 동생이 잠시 쉬게 되어 같이 쉬지 않고 망설이지 않고 1대1로 등록!!! 동생과 서로 능력치가 다른데 세심하게 강도랑 횟수 조절해주셔서 무리하지 않게 운동할수 있게 해주세요 혼자 운동하기 부담이라면 형제 자매가 있거나 아니면 친구와 함께 2대1도 추천합니당 서로 으쌰으쌰 하면서 더 힘나서 운동할수 있어용!!! 운동하는것보다 근육이 안느는거 같았는데 이유를 찾아주셨어요ㅠ 제가 물을 잘 안먹는걸 캐치해주셔서 이제부터라도 자주 마시도록 노력해보려구요 수욜에 요가수업도 있어서 다양한 운동이 가능합니다!,"헬스장을 가야할지, 피티샵을 가야할지 고민만 몇개월한 것 같아요. 몸의 가동범위가 형편없어서🥲 전문가의 지도가 필요하다는 생각이 드니깐 더 결정이 어려웠구요. 체험형식으로 직접 경험해보자는 생각에 네이버로 예약을 먼저 했고, 짐피닉스 실장님이 유선으로 운동목적/몸상태 등을 꼼꼼히 체크하신 후 가장 적합한 코치님을 연결해주셨어요. 그렇게 승민(다니엘)코치님을 만나게 됐네요😊 어제 인바디와 기초체력 테스트를 하고, 오늘 본격적인 첫수업을 했는데요, 웜업부터 코치님의 공부에 대한 깊이와 우리 몸에 대한 해박한 지식이 느껴졌어요. 운동법도 구조적인 이해를 바탕으로 몸이 체득할 수 있게 지도해주셔서, 근육의 외형뿐만이 아니라 신진대사와 바이오리듬도 함께 관리되는 느낌이었어요. 함께 득근! 화이팅입니다.","20년넘게 운동이라는걸 안하고 매일 음주가무에 빠져있던 나에게 통풍이라는 시련이 왔을때 와이프가 추천해준 짐피닉스! 예전에 헬스는 가끔 등록했지만 혼자하니 재미없다는 핑계로 거의안다녔는데..짐피닉스는 코치님들이 모두친절하고 체계적이며 여러사람과 같이하니 운동
이 일상생활이됐네요. 그리고 같이 등록한 1:1pt는 몸치였던 저를 불균형,불안정,근력운동과 식단조절까지 친절하게 알려주신 이승민코치님 덕분에 20년 만삭이였던 배가 3개월도 안되어 출산해서 와이프가 저보다 더좋아하네요. 아직 기간이 많이 남았지만 완전만족
이라 좋은이벤트가있어서 추가등록하고 리뷰남기네요.","나영선생님과 으싸으쌰 운동하고 있는 운동초보입니다. 벌써 나영선생님과의 수업 두 번째 재등록이네요!구석구석 자주 아픈 골골대는 몸인데, 언제나 약한 부분이나 몸상태 고려해서 수업해주셔서 언제나 무리하지 않게 즐겁게 운동하고 있습니다! 선생님 덕분에 재미 붙여 운동하고 있어요! 체지방 3% 감량 목표로 달립니다🏃‍♂️",승민(다니엘) 코치님에게 레슨 받았습니다. 무리하게 진행하지 않고 수강자의 수준에 맞춘 레슨을 해주십니다 ㅎ 오랜만에 운동하는거라 솔직히 걱정을 많이 했는데요. 단계별로 수업을 해주셔서 힘들어하는 경우는 좀 더 쉬운 자세로 가르쳐주셨습니다. 그리고 소그룹 피티랑 병행해서 체력 강화까지하면 더더욱 효과가 좋지 않을까 합니다 !,"나영쌤께 PT 3번째 결제했습니다..! 함께한지 6개월 가량 지났는데, 혼자 헬스장가서 운동하던 때랑 완전히 몸이 달라졌습니다ㅎㅎ체력도 엄청 좋아졌고요! 단순히 기구운동을 가르쳐주시는게 아니라, 맨 몸 운동부터 기초부터 차근차근 알려주신 덕분에 진짜 운동을 잘 배우는 느낌이예요! 늘 너무 친절하시고, 먼저 이것저것 물어봐라 말씀해주십니다! 덕분에 늘 운동할 때 영혼 없던 제가 운동을 열심히 다니게 됐고, 결과물도 좋게 나오고 있어요!!🙋‍♀️🙋‍♀️그리고 저 조용한 성격이라 1:1 PT는 부담스러워서 꺼려했었는데 나영쌤 은 성격이 너무 좋으셔서 낯가리던 제가 내적 친밀감을 잘 쌓고 있습니다😌😌ㅎㅎ 🙆‍♀️🙆‍♀️소극적인데 운동은 해야겠고, 누가 알려주면 잘할거같은사람 나영쌤께 가시면 해결돼요!","나영쌤이랑 10회 수업하고 20회 재등록 했어요 
여자피티쌤한테 처음 받아봐서 어떨까 궁금했는데 체계적으로 너무 잘 가르쳐 주시고 아무래도 같은 여자이다보니 운동할때 자세 잡아주실때도 전혀 부담없고 넘 좋더라고요! 자세도 꼼꼼히 잘 잡아주시고, 식단관리나 개인관리도 잘 해주세요~~! ^^ 중간 인바디때 체지방만 쏙 빠져서 넘 좋더라고요!ㅎㅎ 20회 더 열심히 불태워볼께여!!","벌써 4번째등록!?인거같아요ㅎㅎ 나영샘과 함께한지 1년이 다되어가는데 30분 1:1 pt지만 꾸준히 운동하면서 스스로 체력이 늘어가는것이 느껴져서 뿌듯합니다ㅎㅎ 허리도 앞으로 굽어있고 거북목에다가 허약체질이지만, 이런 개인적인 부분을 다 맞춰주시고 세심
하게 체크해주셔서 다치지않고 근력도 늘 수 있었던 것 같아요~ 항상 감사합니다!! :)"
18,"헬스를 잠깐씩 다니기만 했는데 스포애니를 오면서처음으로 PT를 받아보기로하고 ""위용복트레이너님""한테 받게되었습니다👍 역시 혼자했던거랑 너무 달랐고 용복트레이너님께서 운동자세나 어디에힘이들어가는지 전체적으로 자세하게 알려주십니다!👍 PT를 받으니 꾸준히
헬스장을가게되었고 지금도 계속 잘다니고있습니다🏋️ 식단은 크게 신경을안쓴편인데 길게보고 운동한편이라서 꾸준히 살이빠져서인지 요요도 안와서 무척좋습니다!ㅎㅎ 지나가면서 마주치면 인사도 먼저 해주시고 조언도 잘해주십니다! 용복트레이너님한테 PT받은거 강추합
니다! 👏🏻👏🏻👏🏻",제가 처음으로 pt를 받게 되었습니다 혼자 운동했을때는 어깨도 아프고 아무리 열심히 해도 근육이 잘커지지 않는 상태였는데 위용복 트레이너님께서 너무 디테일한 자세 교정과 다양한 운동방법 알기 쉬운 설명으로 너무 친절하게 잘 가르켜 주셨습니다. Pt를 받게 되면 동묘앞 스포애니 강력추천합니다,"스포애니 동묘점 대호쌤에게 PT받은지 일년정도 됐는데 처음엔 10회정도만 받을 생각이였는데 10회받고 너무 좋아서 꾸준히 받고 있어요. 운동 자세 정말 꼼꼼히 신경써주세요. 시작전에도 가동범위 더 잘나올 수 있게 근막풀어주시는데 허리에 안붙던 팔꿈치도 
더 붙고, 구부렸을때 바닥에 안닿던 손도 풀어주시면 바닥에 닿아서 운동효과를 극대화 해주세요. PT많이 받아 봤지만 이렇게 까지 신경써주시는 분은 없었어요. 정말 감동감동! 마음으로 해주시는 PT 정말 감사합니다!😆 구래서 정말 더 열심히 할 수 밖에 없다
는! 덕분에 운동도 포기하지 않아서 더 건강해지고 피곤한 것도 없어지고 삶에 질이 너무 좋아졋어요. 감사합니다. 대호쌤!",김대호 트레이너 선생님 너무 친절하고 재밌게 운동 잘 가르쳐주셔서 운동이 재밌어졌어요 :) 수업한 내용들도 정리해서 따로 보내주시고 유산소까지 신경써서 관리해주세요 !! 덕분에 체력도 좋아지고 너무 재밌게 운동하고 있답니당 체고체고 짱짱맨 🫶🏻,"급하게 바프 준비 해야해서 등록했는데 김대호 선생님이 6주간 운동부터 식단까지 다 챙겨주시고 관리해주셔서 성공적으로 찍을 수 있었습니다🙂 제 컨디션에 맞는 운동강도로 지루하지 않게 진행해주셨고 디테일한 자세 교정으로 정확한 운동을 할 수 있었습니당 😋 진짜진
짜 김대호 선생님 추천 드립니다👍👍","살이 많이 쪄서 체중 감량을 위해 헬스를 등록했는데
위용복트레이너님께서 좋지 않은 자세를 너무 친절하게 알려주셔서 pt를 시작했는데 3달동안 많은 몸의 변화를 가질 수 있었습니다 너무 친절하시고, 더 좋은 자세를 콕콕 찍어주셔서 너무 좋습니다!!","스포애니 4군데정도 가봤지만 동묘점이 가장 깨끗하고 넓고 기구가 많습니다!
용복쌤 수업듣고 체지방도 많이 감량했고, 밴드에 운동영상이랑 운동기록을 올려주셔서 개인운동 할 때도 도움이 많이 됩니다 ㅎㅎ",왜 pt를 받는지 제대로 알게 된거 같아요 ㅎㅎ내몸에 투자 한거니까 전혀 아깝지 않고 그만큼 더 열심히 운동 하게 된거 같음 ^^무엇보다 혼자 운동 하는것보다 위용복트레이너쌤이 옆에서 자세잡아주고 섬세하게 잘 가르쳐주셔서 예전에 내가 왜 다이어트 실패 했는지 알거 같아요ㅋㅋㅋㅋ덕분에 살도 많이 빼고 운동에 재미 들려서 앞으로도 계속 여기 다닐거 같아요 💪💪👍🏻👍🏻,허리가 안좋아서 운동을 시작하게 되었는데 운동한지 언 6개월이 지나고보니 살도빼고 아프던곳도 없어지고 pt프로그램을 받고보니 여러가지로 너무좋아져서 마음과 몸 둘다 너무 건강해지고있는 요즘입니다.. 저에게만 맞춰진 1대1pt 너무좋구요.. 옆에서 열심히 도와주시는 용복쌤 너무!! 감사해요~~~^^,129몸무게 였는데 여기와서 김대호트레이너님한테 배워서 몸무게가 감소했다 하면서 체력이 늘기도 하고 가르친 트레이너님때문에 열심히 한것같다 그래서 지방이줄어들고 근량이 올라가는 것을 보고 너무 기분이 좋다!
19,"피티 처음이라 집근처는 기본 회사근처까지 다 돌면서 저랑 맞는 헬스장 엄청 찾아다녓는데 고생한 보람이 있는 것 같아요ㅠㅠ운동을 잘 가르쳐주는 것도중요하지만 그보다 개인의 컨디션과 상황에 맞게 배우는게 중요하다고 생각하는데, 정말 그에 맞게 가르쳐주시는 것 같아서
돈이 하나도 안아까워요ㅠ주변에 피티받는 친구들 진짜 많은데 운동만 햇다하면 무리하게해서 병원갓다 몸살걸렷다 뭐 다들 그러는데 그게 이해가 안갓엇거든요 근데 이제는 알겠더라구요 늘 제 컨디션에 맞게 그에 맞는 운동과 운동시작 전 스트레칭으로 무리없으면서 근육손실
 없게끔 해주신 쌤 덕분이엇습니다 지금 또 이렇게 결제를 하고갑니다ㅎㅎ여기 별루라고 하면 저를 욕하세요 저를 걸어서라도 여기서 등록하라고 하고싶네요 내몸을차짐 번창하세요!!",시설 깨끗하고 관리가 잘되는것 같아요. 💪 운동은 잘 알려주시고. 사람많이 없어서 집중있게 pt 받을수 있어서 좋네요~ 확실히pt전문센터라서 기존헬스장에서 기구없이 맨몸운동만 받았는데 기구랑 같이 하니까 재미있어요. 확실히 효과는 👍 좋은듯!! 쌤도 좋아요,친절하고 정확하게 운동을 알려 주어서 너무 좋았어요 ㅋㅋㅋㅋ 그리고 시설이 특히 너무 깔끔해서 좋아용!!그리고 목표에 맞게 운동이랑 식단 설정 해주는데 너무너무 만족스럽습니다!!!건강해진거 같아 너무좋아요!!,"윤선생님 항상 감사합니다! 그동안 여러지역에서 오랫 동안 피티를 받아왔지만 신경 쓰지 못했던 디테일한 부분도 자세히 알려주셔서 운동할때마다 깨닫게 되는 부분이 많네요! 부족한 부분이 있으면 피티시간이 오버 되더라도 더 알려주시려고 하셔서 정말 감사합니다 신설동에
 다른 피티샵들 방문해서 상담을 받아봤지만 등록 유도가 심하고 진정성이 떨어졌었습니다 피티샵도 너무 깔끔하고 머신도 운동이 잘먹어서 좋아요! 얼마 안남은 바디 프로필, 힘들지만 운동도 다이어트도 열심히 해서 멋진 몸으로 보답하겠습니다",시설도 너무 좋고 PT전용으로 집중하기에도 좋은것같습니당 ! 피티 고민이시라면 무조건 추천!! 무엇보다 창훈PT선생님 전문적이시고 친절하세요ㅎㅎ 잘생김도 덤 😃,오늘 방문해서 등록했는데 새로 오픈한곳이라서 그런지 시설도 너무 깨끗하고 좋았습니다! 무엇보다 선생님이 친절히 상담 잘 해주셔서 부담스럽지 않게 방문하고 등록했어요☺️☺️,"평소 운동을 좋아해서 다니게됐는데 기구 조작법이나 운동자세, 자극점을 제일 잘 알려주는 곳은 여기밖에 없는것 같아요!
10회끊고 맘에 들어서 20회 또 끊었어요
트레이너 쌤도 너무 재밌고 즐겁게 운동하고 있어요! 저는 여기서 뼈를 묻기로 했어요😃피티 유목민 분들께 추천해요!!","트레이너 선생님이 친절하고
운동을 본인에 맞게 체계적으로 맞춰 
지도해 주셔서 너무 좋습니다😃",헬린이인 저도 쉽게 이해할 수 있도록 운동방법 뿐 아니라 자극부위를 친절하게 설명해주세요!! 그리고 무엇보다 호텔처럼 고급스러운 내부 시설때문에 운동할 맛이 납니다 ㅎㅎㅎㅎ,"운동 목적에 맞게 PT쌤 배정 받았는데 디테일하게 알려주시고 관리해주셔서 만족 중입니다 
운동에 진심이셔서 믿고 따라갈 수 밖에 없어요,,👍🏻 
심지어 새로 오픈한 곳이라 깨끗한건 당연하고 예쁘고 고급져서 여성분들이 운동하기에 강추입니다 !"
